,Factor,Nodo,Valor,Fecha
46045,CECUVR,9MO,0.6498069475116885,20190425
46046,CEC,9MO,4.339436264496221,20190426
46047,CECUVR,9MO,0.6410554950529335,20190426
46048,CEC,9MO,4.351874431480995,20190429
46049,CECUVR,9MO,0.6552228703280871,20190429
46050,CEC,9MO,4.33139127824671,20190430
46051,CECUVR,9MO,0.6383137433874086,20190430
46052,CEC,9MO,4.361922704817078,20190502
46053,CECUVR,9MO,0.8379331157353453,20190502
46054,CEC,9MO,4.357272993966821,20190503
46055,CECUVR,9MO,0.8999483363079319,20190503
46056,CEC,9MO,4.375920226859353,20190506
46057,CECUVR,9MO,0.8817990832353573,20190506
46058,CEC,9MO,4.375323417735455,20190507
46059,CECUVR,9MO,0.9096107587344138,20190507
46060,CEC,9MO,4.347882456670282,20190508
46061,CECUVR,9MO,0.9106982682323128,20190508
46062,CEC,9MO,4.353579837993071,20190509
46063,CECUVR,9MO,0.9271395066312804,20190509
46064,CEC,9MO,4.345451645283682,20190510
46065,CECUVR,9MO,0.9581346102517818,20190510
46066,CEC,9MO,4.36734313784426,20190513
46067,CECUVR,9MO,1.0156529306889928,20190513
46068,CEC,9MO,4.3612663458602485,20190514
46069,CECUVR,9MO,1.0180502648740042,20190514
46070,CEC,9MO,4.359726696832023,20190515
46071,CECUVR,9MO,1.0162638248301992,20190515
46072,CEC,9MO,4.349881181278614,20190516
46073,CECUVR,9MO,1.0330930172943065,20190516
46074,CEC,9MO,4.351179343339728,20190517
46075,CECUVR,9MO,1.0826735324150685,20190517
46076,CEC,9MO,4.351782418069439,20190520
46077,CECUVR,9MO,1.0866132719008936,20190520
46078,CEC,9MO,4.352092829313103,20190521
46079,CECUVR,9MO,1.0914619403933123,20190521
46080,CEC,9MO,4.35345154788338,20190522
46081,CECUVR,9MO,1.0970771576936933,20190522
46082,CEC,9MO,4.366459074937179,20190523
46083,CECUVR,9MO,1.109655198286852,20190523
46084,CEC,9MO,4.314314503568473,20190524
46085,CECUVR,9MO,1.1368236305454804,20190524
46086,CEC,9MO,4.320019508858564,20190527
46087,CECUVR,9MO,1.167746960153382,20190527
46088,CEC,9MO,4.3100321344301085,20190528
46089,CECUVR,9MO,1.187643010495476,20190528
46090,CEC,9MO,4.319642216165365,20190529
46091,CECUVR,9MO,1.2082468216874087,20190529
46092,CEC,9MO,4.327405902042836,20190530
46093,CECUVR,9MO,1.1969399985220397,20190530
46094,CEC,9MO,4.32697511242861,20190531
46095,CECUVR,9MO,1.2008936603667308,20190531
46096,CEC,9MO,4.273326141991585,20190604
46097,CECUVR,9MO,1.202892128402655,20190604
46098,CEC,9MO,4.261278195433049,20190605
46099,CECUVR,9MO,1.1908071159730582,20190605
46100,CEC,9MO,4.283323753197266,20190606
46101,CECUVR,9MO,1.21183202163182,20190606
46102,CEC,9MO,4.288035234050036,20190607
46103,CECUVR,9MO,1.2162008077855724,20190607
46104,CEC,9MO,4.253288345885986,20190610
46105,CECUVR,9MO,1.2045509103479235,20190610
46106,CEC,9MO,4.209143876551225,20190611
46107,CECUVR,9MO,1.2094899369888168,20190611
46108,CEC,9MO,4.19294287651748,20190612
46109,CECUVR,9MO,1.2140479143146088,20190612
46110,CEC,9MO,4.184810525532923,20190613
46111,CECUVR,9MO,1.2070261514323777,20190613
46112,CEC,9MO,4.203690585730335,20190614
46113,CECUVR,9MO,1.203855978917301,20190614
46114,CEC,9MO,4.236255995038296,20190617
46115,CECUVR,9MO,1.2464864291810596,20190617
46116,CEC,9MO,4.230411811754675,20190618
46117,CECUVR,9MO,1.2768896936826035,20190618
46118,CEC,9MO,4.214443601840645,20190619
46119,CECUVR,9MO,1.296116492734645,20190619
46120,CEC,9MO,4.1639528794879865,20190620
46121,CECUVR,9MO,1.273727119859247,20190620
46122,CEC,9MO,4.163830968695859,20190621
46123,CECUVR,9MO,1.269714107329012,20190621
46124,CEC,9MO,4.214932944163219,20190625
46125,CECUVR,9MO,1.3079583674326043,20190625
46126,CEC,9MO,4.223552855661183,20190626
46127,CECUVR,9MO,1.3054241081543294,20190626
46128,CEC,9MO,4.259182758058322,20190627
46129,CECUVR,9MO,1.3124907024492538,20190627
46130,CEC,9MO,4.270404183076826,20190628
46131,CECUVR,9MO,1.3728947684265913,20190628
46132,CEC,9MO,4.254589384379881,20190702
46133,CECUVR,9MO,1.3875648442848163,20190702
46134,CEC,9MO,4.21167694390574,20190703
46135,CECUVR,9MO,1.343932669498371,20190703
46136,CEC,9MO,4.192342140561167,20190704
46137,CECUVR,9MO,1.2639529114075063,20190704
46138,CEC,9MO,4.231660629178946,20190705
46139,CECUVR,9MO,1.2871668418922066,20190705
46140,CEC,9MO,4.259310517917947,20190708
46141,CECUVR,9MO,1.2747025871462592,20190708
46142,CEC,9MO,4.255360488535143,20190709
46143,CECUVR,9MO,1.3621867838202295,20190709
46144,CEC,9MO,4.248430734183439,20190710
46145,CECUVR,9MO,1.3559280401204354,20190710
46146,CEC,9MO,4.26378014366362,20190711
46147,CECUVR,9MO,1.406878763632835,20190711
46148,CEC,9MO,4.253378053500945,20190712
46149,CECUVR,9MO,1.3844322934208897,20190712
46150,CEC,9MO,4.249704611202065,20190715
46151,CECUVR,9MO,1.367156616787346,20190715
46152,CEC,9MO,4.253376932231445,20190716
46153,CECUVR,9MO,1.3931509862833202,20190716
46154,CEC,9MO,4.246555926136431,20190717
46155,CECUVR,9MO,1.4093350801840598,20190717
46156,CEC,9MO,4.246932298944572,20190718
46157,CECUVR,9MO,1.4206551540332455,20190718
46158,CEC,9MO,4.232936635572027,20190719
46159,CECUVR,9MO,1.334356793237523,20190719
46160,CEC,9MO,4.233355757306723,20190722
46161,CECUVR,9MO,1.364805454502127,20190722
46162,CEC,9MO,4.234734830581921,20190723
46163,CECUVR,9MO,1.3331759758818729,20190723
46164,CEC,9MO,4.21709841332325,20190724
46165,CECUVR,9MO,1.3547278301542454,20190724
46166,CEC,9MO,4.251848759003973,20190725
46167,CECUVR,9MO,1.3608730553989812,20190725
46168,CEC,9MO,4.260540689975279,20190726
46169,CECUVR,9MO,1.334371342357743,20190726
46170,CEC,9MO,4.293059870769911,20190729
46171,CECUVR,9MO,1.3392151861349122,20190729
46172,CEC,9MO,4.296143526760599,20190730
46173,CECUVR,9MO,1.3202356375467073,20190730
46174,CEC,9MO,4.282977432297175,20190731
46175,CECUVR,9MO,1.3228893712595502,20190731
46176,CEC,9MO,4.293700285506596,20190801
46177,CECUVR,9MO,1.3395460233337708,20190801
46178,CEC,9MO,4.321065452781103,20190802
46179,CECUVR,9MO,1.3443496937419752,20190802
46180,CEC,9MO,4.339169588541703,20190805
46181,CECUVR,9MO,1.3438549826290558,20190805
46182,CEC,9MO,4.325730670442285,20190806
46183,CECUVR,9MO,1.3206013869439648,20190806
46184,CEC,9MO,4.316915374241881,20190808
46185,CECUVR,9MO,1.3825376023382183,20190808
46186,CEC,9MO,4.336852449601758,20190809
46187,CECUVR,9MO,1.3668874467654524,20190809
46188,CEC,9MO,4.3893453227142665,20190812
46189,CECUVR,9MO,1.3523319347775065,20190812
46190,CEC,9MO,4.378206487362579,20190813
46191,CECUVR,9MO,1.366058163615369,20190813
46192,CEC,9MO,4.359359761899806,20190814
46193,CECUVR,9MO,1.463577532540028,20190814
46194,CEC,9MO,4.356339504677376,20190815
46195,CECUVR,9MO,1.4444217388276614,20190815
46196,CEC,9MO,4.366655714128709,20190816
46197,CECUVR,9MO,1.4051683537315451,20190816
46198,CEC,9MO,4.379200784197068,20190820
46199,CECUVR,9MO,1.409307787014091,20190820
46200,CEC,9MO,4.409866382195582,20190821
46201,CECUVR,9MO,1.4210275190770003,20190821
46202,CEC,9MO,4.454388570732326,20190822
46203,CECUVR,9MO,1.4321924119371277,20190822
46204,CEC,9MO,4.468025581581214,20190823
46205,CECUVR,9MO,1.4939244300109733,20190823
46206,CEC,9MO,4.45299479139476,20190826
46207,CECUVR,9MO,1.480378220412959,20190826
46208,CEC,9MO,4.46220536603732,20190827
46209,CECUVR,9MO,1.4933610060193336,20190827
46210,CEC,9MO,4.475052881465502,20190828
46211,CECUVR,9MO,1.5208978418161043,20190828
46212,CEC,9MO,4.467751910883466,20190829
46213,CECUVR,9MO,1.5059768674672736,20190829
46214,CEC,9MO,4.431774445799785,20190830
46215,CECUVR,9MO,1.5347811438244374,20190830
46216,CEC,9MO,4.455129558450066,20190902
46217,CECUVR,9MO,1.6101243973896784,20190902
46218,CEC,9MO,4.493770840229039,20190903
46219,CECUVR,9MO,1.65905284915282,20190903
46220,CEC,9MO,4.441692873205239,20190904
46221,CECUVR,9MO,1.6351879244436152,20190904
46222,CEC,9MO,4.458012331149019,20190905
46223,CECUVR,9MO,1.6261339693737664,20190905
46224,CEC,9MO,4.448768438090212,20190906
46225,CECUVR,9MO,1.617146728101715,20190906
46226,CEC,9MO,4.460554467295674,20190909
46227,CECUVR,9MO,1.608589586735132,20190909
46228,CEC,9MO,4.456251578901993,20190910
46229,CECUVR,9MO,1.5578858707663734,20190910
46230,CEC,9MO,4.370771911198945,20190911
46231,CECUVR,9MO,1.5413002748886795,20190911
46232,CEC,9MO,4.321575507087849,20190912
46233,CECUVR,9MO,1.4422535522445878,20190912
46234,CEC,9MO,4.320413366599918,20190913
46235,CECUVR,9MO,1.4317139268231305,20190913
46236,CEC,9MO,4.298868241160614,20190916
46237,CECUVR,9MO,1.2598978398443927,20190916
46238,CEC,9MO,4.246999399845541,20190917
46239,CECUVR,9MO,1.2436049707585497,20190917
46240,CEC,9MO,4.235084202992812,20190918
46241,CECUVR,9MO,1.2094419827374248,20190918
46242,CEC,9MO,4.222580039522694,20190919
46243,CECUVR,9MO,1.17600434736711,20190919
46244,CEC,9MO,4.187014270945166,20190920
46245,CECUVR,9MO,1.1479951967533042,20190920
46246,CEC,9MO,4.165951165415027,20190923
46247,CECUVR,9MO,1.0961049747316265,20190923
46248,CEC,9MO,4.171705553970195,20190924
46249,CECUVR,9MO,1.1310856718352191,20190924
46250,CEC,9MO,4.195651395409339,20190925
46251,CECUVR,9MO,1.1184959115377646,20190925
46252,CEC,9MO,4.176220240404538,20190926
46253,CECUVR,9MO,1.0840328596644078,20190926
46254,CEC,9MO,4.218943206361869,20190927
46255,CECUVR,9MO,1.1334573406312831,20190927
46256,CEC,9MO,4.233053916887375,20190930
46257,CECUVR,9MO,1.144680210574922,20190930
46258,CEC,9MO,4.233900918249378,20191001
46259,CECUVR,9MO,1.13970022145935,20191001
46260,CEC,9MO,4.245126830424506,20191002
46261,CECUVR,9MO,1.142738473333127,20191002
46262,CEC,9MO,4.214214934964833,20191003
46263,CECUVR,9MO,1.1197914045818491,20191003
46264,CEC,9MO,4.20558495164518,20191004
46265,CECUVR,9MO,1.1170972017969127,20191004
46266,CEC,9MO,4.228540047597895,20191007
46267,CECUVR,9MO,1.117087368442138,20191007
46268,CEC,9MO,4.233363567770954,20191008
46269,CECUVR,9MO,1.1208560321070316,20191008
46270,CEC,9MO,4.236067119110287,20191009
46271,CECUVR,9MO,1.1310503310584696,20191009
46272,CEC,9MO,4.254142675379913,20191010
46273,CECUVR,9MO,1.14865559348587,20191010
46274,CEC,9MO,4.275386771524214,20191011
46275,CECUVR,9MO,1.1790379639897264,20191011
46276,CEC,9MO,4.31006688611808,20191015
46277,CECUVR,9MO,1.2038527455513923,20191015
46278,CEC,9MO,4.315833160881888,20191016
46279,CECUVR,9MO,1.2979357474744102,20191016
46280,CEC,9MO,4.304376323740988,20191017
46281,CECUVR,9MO,1.262880320162174,20191017
46282,CEC,9MO,4.261781527146513,20191018
46283,CECUVR,9MO,1.228229705209749,20191018
46284,CEC,9MO,4.304494821004923,20191021
46285,CECUVR,9MO,1.244258423088973,20191021
46286,CEC,9MO,4.3111193638252665,20191022
46287,CECUVR,9MO,1.2360793691691407,20191022
46288,CEC,9MO,4.290474746080064,20191023
46289,CECUVR,9MO,1.208987656842564,20191023
46290,CEC,9MO,4.26082108007686,20191024
46291,CECUVR,9MO,1.1933946160461506,20191024
46292,CEC,9MO,4.2482238968766906,20191025
46293,CECUVR,9MO,1.2402158911662742,20191025
46294,CEC,9MO,4.305095145743865,20191028
46295,CECUVR,9MO,1.2733076266759458,20191028
46296,CEC,9MO,4.304093820821708,20191029
46297,CECUVR,9MO,1.3182334787211536,20191029
46298,CEC,9MO,4.345456284315907,20191030
46299,CECUVR,9MO,1.3443342850656848,20191030
46300,CEC,9MO,4.299759162107586,20191031
46301,CECUVR,9MO,1.3310473577973658,20191031
46302,CEC,9MO,4.287891493362572,20191101
46303,CECUVR,9MO,1.3258829895849369,20191101
46304,CEC,9MO,4.346536143276802,20191105
46305,CECUVR,9MO,1.310059642771888,20191105
46306,CEC,9MO,4.351154260577106,20191106
46307,CECUVR,9MO,1.3055710295988732,20191106
46308,CEC,9MO,4.370845779179922,20191107
46309,CECUVR,9MO,1.358797237990106,20191107
46310,CEC,9MO,4.3877387035068605,20191108
46311,CECUVR,9MO,1.3508194673447882,20191108
46312,CEC,9MO,4.408042616524632,20191112
46313,CECUVR,9MO,1.3902419331601743,20191112
46314,CEC,9MO,4.4377971363293245,20191113
46315,CECUVR,9MO,1.4484235467195683,20191113
46316,CEC,9MO,4.3846393152940255,20191114
46317,CECUVR,9MO,1.4177649333685372,20191114
46318,CEC,9MO,4.367764775183458,20191115
46319,CECUVR,9MO,1.4264809905195186,20191115
46320,CEC,9MO,4.390335503503251,20191118
46321,CECUVR,9MO,1.4352664774299528,20191118
46322,CEC,9MO,4.388122810183259,20191119
46323,CECUVR,9MO,1.4469568666259702,20191119
46324,CEC,9MO,4.392961366815262,20191120
46325,CECUVR,9MO,1.4346082511956793,20191120
46326,CEC,9MO,4.351484799189853,20191121
46327,CECUVR,9MO,1.3514062611303057,20191121
46328,CEC,9MO,4.33900085594332,20191122
46329,CECUVR,9MO,1.3784658286833285,20191122
46330,CEC,9MO,4.455660327424371,20191125
46331,CECUVR,9MO,1.3692925540573997,20191125
46332,CEC,9MO,4.532407482490264,20191126
46333,CECUVR,9MO,1.4543412591991878,20191126
46334,CEC,9MO,4.527973733589508,20191127
46335,CECUVR,9MO,1.435492959147222,20191127
46336,CEC,9MO,4.472079973081677,20191128
46337,CECUVR,9MO,1.389379568800586,20191128
46338,CEC,9MO,4.441875230881465,20191129
46339,CECUVR,9MO,1.3328472640430356,20191129
46340,CEC,9MO,4.442715564136446,20191202
46341,CECUVR,9MO,1.2317655547856354,20191202
46342,CEC,9MO,4.380444722832322,20191203
46343,CECUVR,9MO,1.0650189348612615,20191203
46344,CEC,9MO,4.360855199117886,20191204
46345,CECUVR,9MO,1.0578567803003258,20191204
46346,CEC,9MO,4.326442754791926,20191205
46347,CECUVR,9MO,1.0316987972249336,20191205
46348,CEC,9MO,4.3001815828964896,20191206
46349,CECUVR,9MO,1.0291143772094058,20191206
46350,CEC,9MO,4.315101262152443,20191209
46351,CECUVR,9MO,1.0189811550960437,20191209
46352,CEC,9MO,4.326706962231919,20191210
46353,CECUVR,9MO,1.013002715700262,20191210
46354,CEC,9MO,4.290935607304669,20191211
46355,CECUVR,9MO,0.936575049865218,20191211
46356,CEC,9MO,4.276390844110223,20191212
46357,CECUVR,9MO,0.9455738598750152,20191212
46358,CEC,9MO,4.287181772718229,20191213
46359,CECUVR,9MO,0.9782943205858484,20191213
46360,CEC,9MO,4.2997957767774375,20191216
46361,CECUVR,9MO,0.9986598202167408,20191216
46362,CEC,9MO,4.284787435006465,20191217
46363,CECUVR,9MO,0.9951901806996456,20191217
46364,CEC,9MO,4.2647725754313415,20191218
46365,CECUVR,9MO,1.0054971351292297,20191218
46366,CEC,9MO,4.276020092814759,20191219
46367,CECUVR,9MO,1.005064875593753,20191219
46368,CEC,9MO,4.279367625835384,20191220
46369,CECUVR,9MO,0.9630533423014898,20191220
46370,CEC,9MO,4.246264500151153,20191223
46371,CECUVR,9MO,0.9584427105748804,20191223
46372,CEC,9MO,4.233555876636186,20191224
46373,CECUVR,9MO,0.9594604206618396,20191224
46374,CEC,9MO,4.230155545164727,20191226
46375,CECUVR,9MO,0.9634637173037586,20191226
46376,CEC,9MO,4.250726648890235,20191227
46377,CECUVR,9MO,0.9007657224077814,20191227
46378,CEC,9MO,4.218352536565506,20191230
46379,CECUVR,9MO,0.7938785796301806,20191230
46380,CEC,9MO,4.218352536565506,20191231
46381,CECUVR,9MO,0.7938785796301806,20191231
46382,CEC,9MO,4.212858376890516,20200102
46383,CECUVR,9MO,0.8012929042712669,20200102
46384,CEC,9MO,4.220494590843082,20200103
46385,CECUVR,9MO,0.7738906890947028,20200103
46386,CEC,9MO,4.218725385737221,20200107
46387,CECUVR,9MO,0.7604736500707254,20200107
46388,CEC,9MO,4.135778683408109,20200108
46389,CECUVR,9MO,0.7520363090621762,20200108
46390,CEC,9MO,4.120642626348436,20200109
46391,CECUVR,9MO,0.8238674798808132,20200109
46392,CEC,9MO,4.098168845619976,20200110
46393,CECUVR,9MO,0.8835052611491534,20200110
46394,CEC,9MO,4.120100652526881,20200113
46395,CECUVR,9MO,0.8706310680906437,20200113
46396,CEC,9MO,4.137321151838713,20200114
46397,CECUVR,9MO,0.850974320966591,20200114
46398,CEC,9MO,4.113080648800072,20200115
46399,CECUVR,9MO,0.8391253360309658,20200115
46400,CEC,9MO,4.09384329322855,20200116
46401,CECUVR,9MO,0.8355722451845793,20200116
46402,CEC,9MO,4.087249325681164,20200117
46403,CECUVR,9MO,0.8106888469168849,20200117
46404,CEC,9MO,4.116424121425788,20200120
46405,CECUVR,9MO,0.804926970034936,20200120
46406,CEC,9MO,4.123580642343816,20200121
46407,CECUVR,9MO,0.8610597963861544,20200121
46408,CEC,9MO,4.1235581968462,20200122
46409,CECUVR,9MO,0.8521351999320137,20200122
46410,CEC,9MO,4.103815602493488,20200123
46411,CECUVR,9MO,0.8382233738768008,20200123
46412,CEC,9MO,4.098431627394827,20200124
46413,CECUVR,9MO,0.7864268222707249,20200124
46414,CEC,9MO,4.133586412040691,20200127
46415,CECUVR,9MO,0.7993331157223338,20200127
46416,CEC,9MO,4.140663824284774,20200128
46417,CECUVR,9MO,0.7329109063106909,20200128
46418,CEC,9MO,4.130145278752284,20200129
46419,CECUVR,9MO,0.728476749710838,20200129
46420,CEC,9MO,4.126726472662945,20200130
46421,CECUVR,9MO,0.6885657805510537,20200130
46422,CEC,9MO,4.1223376928437805,20200131
46423,CECUVR,9MO,0.6503575333937306,20200131
46424,CEC,9MO,4.111546363673591,20200203
46425,CECUVR,9MO,0.6587772580658457,20200203
46426,CEC,9MO,4.161449445416432,20200204
46427,CECUVR,9MO,0.7167877348763563,20200204
46428,CEC,9MO,4.131541894881097,20200205
46429,CECUVR,9MO,0.7479199029456707,20200205
46430,CEC,9MO,4.092942750756157,20200206
46431,CECUVR,9MO,0.7923571312599575,20200206
46432,CEC,9MO,4.137983935284328,20200207
46433,CECUVR,9MO,0.7585734392569377,20200207
46434,CEC,9MO,4.130034783964653,20200210
46435,CECUVR,9MO,0.7683448734611353,20200210
46436,CEC,9MO,4.120306630700377,20200211
46437,CECUVR,9MO,0.7439281312440205,20200211
46438,CEC,9MO,4.103843511418259,20200212
46439,CECUVR,9MO,0.7534765518895314,20200212
46440,CEC,9MO,4.131306223492803,20200213
46441,CECUVR,9MO,0.7437786974803462,20200213
46442,CEC,9MO,4.163575207656911,20200214
46443,CECUVR,9MO,0.6637189426584644,20200214
46444,CEC,9MO,4.124282949037683,20200217
46445,CECUVR,9MO,0.6832351347686672,20200217
46446,CEC,9MO,4.121731586326738,20200218
46447,CECUVR,9MO,0.6603184449653465,20200218
46448,CEC,9MO,4.1061567025300505,20200219
46449,CECUVR,9MO,0.6608568974737716,20200219
46450,CEC,9MO,4.09898800303552,20200220
46451,CECUVR,9MO,0.6610930794034742,20200220
46452,CEC,9MO,4.085273321105731,20200221
46453,CECUVR,9MO,0.6468964352598139,20200221
46454,CEC,9MO,4.084735023478969,20200224
46455,CECUVR,9MO,0.5974603824364877,20200224
46456,CEC,9MO,4.079739255759929,20200225
46457,CECUVR,9MO,0.5948708167593297,20200225
46458,CEC,9MO,4.07542278132802,20200226
46459,CECUVR,9MO,0.6308669607508088,20200226
46460,CEC,9MO,4.153437019467776,20200227
46461,CECUVR,9MO,0.6920151176480704,20200227
46462,CEC,9MO,4.212526150089113,20200228
46463,CECUVR,9MO,0.7870794402237147,20200228
46464,CEC,9MO,4.206288793851054,20200302
46465,CECUVR,9MO,0.8724629618206636,20200302
46466,CEC,9MO,4.078497715314455,20200303
46467,CECUVR,9MO,0.843556866793449,20200303
46468,CEC,9MO,4.004729971467147,20200304
46469,CECUVR,9MO,0.7232878449977331,20200304
46470,CEC,9MO,4.021228786048425,20200305
46471,CECUVR,9MO,0.7208012369663619,20200305
46472,CEC,9MO,4.075663958159814,20200306
46473,CECUVR,9MO,0.7106734399938253,20200306
46474,CEC,9MO,4.159431128998037,20200309
46475,CECUVR,9MO,0.8107814327774854,20200309
46476,CEC,9MO,4.142313507434836,20200310
46477,CECUVR,9MO,0.8915765866348124,20200310
46478,CEC,9MO,4.221207274347494,20200311
46479,CECUVR,9MO,1.168763720395427,20200311
46480,CEC,9MO,5.006957200782325,20200312
46481,CECUVR,9MO,2.2785922646836987,20200312
46482,CEC,9MO,5.019545426831318,20200313
46483,CECUVR,9MO,2.29745505315766,20200313
46484,CEC,9MO,5.549009981480779,20200316
46485,CECUVR,9MO,3.4111305777256185,20200316
46486,CEC,9MO,5.079273514286653,20200317
46487,CECUVR,9MO,3.423884271640998,20200317
46488,CEC,9MO,5.18513757219381,20200318
46489,CECUVR,9MO,3.66508489932389,20200318
46490,CEC,9MO,5.119212048742283,20200319
46491,CECUVR,9MO,3.762881845707344,20200319
46492,CEC,9MO,5.029524310390188,20200320
46493,CECUVR,9MO,3.721881041428099,20200320
46494,CEC,9MO,4.669944720827068,20200324
46495,CECUVR,9MO,3.489069674841505,20200324
46496,CEC,9MO,4.519900845544966,20200325
46497,CECUVR,9MO,2.023819513295755,20200325
46498,CEC,9MO,4.307805644856844,20200326
46499,CECUVR,9MO,1.682966236395056,20200326
46500,CEC,9MO,4.49911095025235,20200327
